EXTOLLSTATIONHEX,ExitHour,ExitCount
37011852,22,64
37011852,23,36
37011853,0,14
37011853,1,17
37011853,2,7
37011853,3,10
37011853,4,10
37011853,5,55
37011853,6,117
37011853,7,199
37011853,8,226
37011853,9,299
37011853,10,264
37011853,11,206
37011853,12,207
37011853,13,204
37011853,14,229
37011853,15,219
37011853,16,184
37011853,17,175
37011853,18,146
37011853,19,121
37011853,20,123
37011853,21,93
37011853,22,59
37011853,23,74
37011A11,0,139
37011A11,1,92
37011A11,2,69
37011A11,3,50
37011A11,4,65
37011A11,5,135
37011A11,6,300
37011A11,7,550
37011A11,8,694
37011A11,9,764
37011A11,10,776
37011A11,11,711
37011A11,12,671
37011A11,13,639
37011A11,14,771
37011A11,15,891
37011A11,16,1128
37011A11,17,1437
37011A11,18,814
37011A11,19,376
37011A11,20,292
37011A11,21,284
37011A11,22,153
37011A11,23,117
37011A12,0,48
37011A12,1,27
37011A12,2,29
37011A12,3,34
37011A12,4,27
37011A12,5,70
37011A12,6,236
37011A12,7,626
37011A12,8,449
37011A12,9,531
37011A12,10,414
37011A12,11,349
37011A12,12,312
37011A12,13,317
37011A12,14,330
37011A12,15,410
37011A12,16,395
37011A12,17,423
37011A12,18,265
37011A12,19,164
37011A12,20,143
37011A12,21,128
37011A12,22,92
37011A12,23,70
37011A13,0,30
37011A13,1,11
37011A13,2,15
37011A13,3,6
37011A13,4,3
37011A13,5,40
37011A13,6,123
37011A13,7,358
37011A13,8,312
37011A13,9,311
37011A13,10,278
37011A13,11,221
37011A13,12,147
37011A13,13,217
37011A13,14,197
37011A13,15,220
37011A13,16,218
37011A13,17,213
37011A13,18,162
37011A13,19,102
37011A13,20,78
37011A13,21,80
37011A13,22,64
37011A13,23,51
37011A14,0,29
37011A14,1,14
37011A14,2,5
37011A14,3,17
37011A14,4,18
37011A14,5,74
37011A14,6,299
37011A14,7,713
37011A14,8,566
37011A14,9,613
37011A14,10,471
37011A14,11,399
37011A14,12,317
37011A14,13,392
37011A14,14,436
37011A14,15,434
37011A14,16,471
37011A14,17,498
37011A14,18,387
37011A14,19,254
37011A14,20,170
37011A14,21,129
37011A14,22,100
37011A14,23,60
37011A15,0,39
37011A15,1,14
37011A15,2,21
37011A15,3,17
37011A15,4,19
37011A15,5,56
37011A15,6,229
37011A15,7,898
37011A15,8,800
37011A15,9,820
37011A15,10,549
37011A15,11,337
37011A15,12,307
37011A15,13,347
37011A15,14,384
37011A15,15,417
37011A15,16,267
37011A15,17,252
37011A15,18,231
37011A15,19,159
37011A15,20,112
37011A15,21,120
37011A15,22,103
37011A15,23,81
37011A21,0,12
37011A21,1,3
37011A21,2,1
37011A21,3,2
37011A21,4,1
37011A21,5,11
37011A21,6,40
37011A21,7,94
37011A21,8,105
37011A21,9,134
37011A21,10,104
37011A21,11,102
37011A21,12,88
37011A21,13,74
37011A21,14,107
37011A21,15,121
37011A21,16,120
37011A21,17,102
37011A21,18,103
37011A21,19,45
37011A21,20,33
37011A21,21,17
37011A21,22,21
37011A21,23,20
37011A22,0,22
37011A22,1,17
37011A22,2,6
37011A22,3,7
37011A22,4,10
37011A22,5,31
37011A22,6,113
37011A22,7,273
37011A22,8,276
37011A22,9,320
37011A22,10,246
37011A22,11,211
37011A22,12,190
37011A22,13,205
37011A22,14,239
37011A22,15,228
37011A22,16,266
37011A22,17,256
37011A22,18,199
37011A22,19,121
37011A22,20,97
37011A22,21,83
37011A22,22,63
37011A22,23,64
37011C11,0,71
37011C11,1,50
37011C11,2,30
37011C11,3,29
37011C11,4,32
37011C11,5,50
37011C11,6,125
37011C11,7,194
37011C11,8,256
37011C11,9,217
37011C11,10,327
37011C11,11,268
37011C11,12,232
37011C11,13,266
37011C11,14,285
37011C11,15,272
37011C11,16,374
37011C11,17,445
37011C11,18,321
37011C11,19,148
37011C11,20,137
37011C11,21,105
37011C11,22,91
37011C11,23,65
37011E11,0,98
37011E11,1,56
37011E11,2,43
37011E11,3,52
37011E11,4,71
37011E11,5,151
37011E11,6,398
37011E11,7,864
37011E11,8,1167
37011E11,9,1365
37011E11,10,1387
37011E11,11,1254
37011E11,12,963
37011E11,13,1133
37011E11,14,1250
37011E11,15,1448
37011E11,16,1716
37011E11,17,1838
37011E11,18,1162
37011E11,19,720
37011E11,20,548
37011E11,21,428
37011E11,22,275
37011E11,23,172
37011E12,0,16
37011E12,1,12
37011E12,2,6
37011E12,3,5
37011E12,4,8
37011E12,5,48
37011E12,6,148
37011E12,7,544
37011E12,8,623
37011E12,9,497
37011E12,10,447
37011E12,11,351
37011E12,12,232
37011E12,13,277
37011E12,14,301
37011E12,15,349
37011E12,16,265
37011E12,17,309
37011E12,18,238
37011E12,19,108
37011E12,20,94
37011E12,21,67
37011E12,22,57
37011E12,23,35
37011E21,0,12
37011E21,1,11
37011E21,2,4
37011E21,3,9
37011E21,4,11
37011E21,5,25
37011E21,6,143
37011E21,7,353
37011E21,8,370
37011E21,9,388
37011E21,10,349
37011E21,11,265
37011E21,12,221
37011E21,13,192
37011E21,14,231
37011E21,15,316
37011E21,16,266
37011E21,17,243
37011E21,18,227
37011E21,19,117
37011E21,20,81
37011E21,21,57
37011E21,22,55
37011E21,23,27
37011E22,0,57
37011E22,1,40
37011E22,2,28
37011E22,3,17
37011E22,4,32
37011E22,5,65
37011E22,6,163
37011E22,7,422
37011E22,8,410
37011E22,9,591
37011E22,10,592
37011E22,11,491
37011E22,12,450
37011E22,13,443
37011E22,14,562
37011E22,15,625
37011E22,16,687
37011E22,17,761
37011E22,18,520
37011E22,19,304
37011E22,20,259
37011E22,21,228
37011E22,22,137
37011E22,23,79
37012011,0,101
37012011,1,50
37012011,2,46
37012011,3,68
37012011,4,86
37012011,5,106
37012011,6,236
37012011,7,542
37012011,8,592
37012011,9,656
37012011,10,632
37012011,11,524
37012011,12,477
37012011,13,474
37012011,14,432
37012011,15,493
37012011,16,500
37012011,17,921
37012011,18,624
37012011,19,367
37012011,20,253
37012011,21,242
37012011,22,172
37012011,23,147
37012012,0,70
37012012,1,38
37012012,2,28
37012012,3,18
37012012,4,43
37012012,5,56
37012012,6,272
37012012,7,738
37012012,8,1084
37012012,9,1289
37012012,10,1146
37012012,11,969
37012012,12,801
37012012,13,820
37012012,14,827
37012012,15,985
37012012,16,1068
37012012,17,1172
37012012,18,960
37012012,19,605
37012012,20,426
37012012,21,262
37012012,22,190
37012012,23,134
37012015,0,39
37012015,1,32
37012015,2,12
37012015,3,11
37012015,4,12
37012015,5,19
37012015,6,39
37012015,7,117
37012015,8,186
37012015,9,309
37012015,10,397
37012015,11,398
37012015,12,350
37012015,13,260
37012015,14,325
37012015,15,321
37012015,16,377
37012015,17,376
37012015,18,312
37012015,19,266
37012015,20,215
37012015,21,135
37012015,22,93
37012015,23,64
37012016,0,58
37012016,1,35
37012016,2,13
37012016,3,21
37012016,4,29
37012016,5,34
37012016,6,52
37012016,7,75
37012016,8,125
37012016,9,204
37012016,10,238
37012016,11,262
37012016,12,278
37012016,13,268
37012016,14,247
37012016,15,273
37012016,16,326
37012016,17,261
37012016,18,241
37012016,19,219
37012016,20,156
37012016,21,108
37012016,22,91
37012016,23,60
37012017,0,55
37012017,1,34
37012017,2,17
37012017,3,14
37012017,4,19
37012017,5,17
37012017,6,57
37012017,7,83
37012017,8,128
37012017,9,214
37012017,10,302
37012017,11,274
37012017,12,319
37012017,13,262
37012017,14,309
37012017,15,402
37012017,16,503
37012017,17,388
37012017,18,337
37012017,19,267
37012017,20,202
37012017,21,142
37012017,22,134
37012017,23,74
37012411,0,44
37012411,1,24
37012411,2,12
37012411,3,19
37012411,4,39
37012411,5,175
37012411,6,375
37012411,7,966
37012411,8,824
37012411,9,747
37012411,10,773
37012411,11,695
37012411,12,551
37012411,13,620
37012411,14,772
37012411,15,762
37012411,16,793
37012411,17,827
37012411,18,566
37012411,19,370
37012411,20,263
37012411,21,196
37012411,22,119
37012411,23,49
37012421,0,19
37012421,1,11
37012421,2,11
37012421,3,10
37012421,4,33
37012421,5,48
37012421,6,93
37012421,7,204
37012421,8,228
37012421,9,293
37012421,10,282
37012421,11,234
37012421,12,208
37012421,13,157
37012421,14,216
37012421,15,231
37012421,16,260
37012421,17,211
37012421,18,157
37012421,19,116
37012421,20,87
37012421,21,55
37012421,22,35
37012421,23,26
37012422,0,52
37012422,1,19
37012422,2,20
37012422,3,14
37012422,4,24
37012422,5,44
37012422,6,86
37012422,7,247
37012422,8,362
37012422,9,513
37012422,10,553
37012422,11,510
37012422,12,398
37012422,13,496
37012422,14,556
37012422,15,598
37012422,16,674
37012422,17,794
37012422,18,523
37012422,19,392
37012422,20,252
37012422,21,184
37012422,22,127
37012422,23,81
37012423,0,53
37012423,1,39
37012423,2,33
37012423,3,47
37012423,4,38
37012423,5,66
37012423,6,140
37012423,7,334
37012423,8,417
37012423,9,498
37012423,10,559
37012423,11,474
37012423,12,376
37012423,13,436
37012423,14,500
37012423,15,557
37012423,16,725
37012423,17,739
37012423,18,438
37012423,19,285
37012423,20,227
37012423,21,165
37012423,22,108
37012423,23,70
37012424,0,16
37012424,1,15
37012424,2,6
37012424,3,5
37012424,4,24
37012424,5,30
37012424,6,129
37012424,7,397
37012424,8,416
37012424,9,390
37012424,10,386
37012424,11,277
37012424,12,227
37012424,13,219
37012424,14,284
37012424,15,287
37012424,16,288
37012424,17,243
37012424,18,188
37012424,19,158
37012424,20,97
37012424,21,64
37012424,22,55
37012424,23,39
37012431,0,38
37012431,1,28
37012431,2,37
37012431,3,24
37012431,4,16
37012431,5,35
37012431,6,57
37012431,7,121
37012431,8,137
37012431,9,195
37012431,10,231
37012431,11,207
37012431,12,184
37012431,13,184
37012431,14,250
37012431,15,247
37012431,16,244
37012431,17,236
37012431,18,200
37012431,19,154
37012431,20,130
37012431,21,104
37012431,22,56
37012431,23,37
37012432,0,32
37012432,1,25
37012432,2,37
37012432,3,34
37012432,4,38
37012432,5,61
37012432,6,114
37012432,7,243
37012432,8,364
37012432,9,444
37012432,10,414
37012432,11,356
37012432,12,283
37012432,13,284
37012432,14,277
37012432,15,312
37012432,16,300
37012432,17,254
37012432,18,260
37012432,19,225
37012432,20,173
37012432,21,130
37012432,22,91
37012432,23,60
37012441,0,19
37012441,1,21
37012441,2,19
37012441,3,37
37012441,4,43
37012441,5,82
37012441,6,99
37012441,7,158
37012441,8,231
37012441,9,273
37012441,10,268
37012441,11,209
37012441,12,162
37012441,13,167
37012441,14,178
37012441,15,250
37012441,16,218
37012441,17,198
37012441,18,183
37012441,19,157
37012441,20,137
37012441,21,81
37012441,22,73
37012441,23,42
37012442,0,21
37012442,1,18
37012442,2,15
37012442,3,20
37012442,4,24
37012442,5,42
37012442,6,120
37012442,7,194
37012442,8,248
37012442,9,312
37012442,10,300
37012442,11,296
37012442,12,228
37012442,13,267
37012442,14,269
37012442,15,267
37012442,16,294
37012442,17,257
37012442,18,205
37012442,19,179
37012442,20,116
37012442,21,85
37012442,22,44
37012442,23,31
37012443,0,66
37012443,1,70
37012443,2,62
37012443,3,24
37012443,4,51
37012443,5,87
37012443,6,189
37012443,7,425
37012443,8,569
37012443,9,908
37012443,10,897
37012443,11,758
37012443,12,685
37012443,13,625
37012443,14,795
37012443,15,966
37012443,16,1046
37012443,17,902
37012443,18,732
37012443,19,502
37012443,20,398
37012443,21,310
37012443,22,185
37012443,23,128
37012444,0,109
37012444,1,70
37012444,2,65
37012444,3,76
37012444,4,89
37012444,5,118
37012444,6,226
37012444,7,344
37012444,8,562
37012444,9,835
37012444,10,911
37012444,11,862
37012444,12,627
37012444,13,718
37012444,14,736
37012444,15,820
37012444,16,954
37012444,17,922
37012444,18,632
37012444,19,515
37012444,20,311
37012444,21,265
37012444,22,230
37012444,23,168
37012445,0,43
37012445,1,33
37012445,2,29
37012445,3,24
37012445,4,57
37012445,5,85
37012445,6,117
37012445,7,171
37012445,8,253
37012445,9,367
37012445,10,368
37012445,11,353
37012445,12,309
37012445,13,329
37012445,14,298
37012445,15,340
37012445,16,351
37012445,17,290
37012445,18,232
37012445,19,169
37012445,20,112
37012445,21,112
37012445,22,63
37012445,23,52
37012451,0,28
37012451,1,36
37012451,2,24
37012451,3,28
37012451,4,37
37012451,5,60
37012451,6,135
37012451,7,316
37012451,8,675
37012451,9,591
37012451,10,483
37012451,11,395
37012451,12,362
37012451,13,379
37012451,14,363
37012451,15,391
37012451,16,359
37012451,17,337
37012451,18,273
37012451,19,183
37012451,20,134
37012451,21,83
37012451,22,68
37012451,23,49
37012452,0,39
37012452,1,31
37012452,2,29
37012452,3,24
37012452,4,32
37012452,5,65
37012452,6,197
37012452,7,570
37012452,8,781
37012452,9,627
37012452,10,506
37012452,11,414
37012452,12,344
37012452,13,405
37012452,14,428
37012452,15,434
37012452,16,440
37012452,17,467
37012452,18,316
37012452,19,180
37012452,20,140
37012452,21,111
37012452,22,88
37012452,23,56
37012611,0,35
37012611,1,37
37012611,2,30
37012611,3,16
37012611,4,13
37012611,5,100
37012611,6,252
37012611,7,568
37012611,8,660
37012611,9,724
37012611,10,605
37012611,11,477
37012611,12,403
37012611,13,413
37012611,14,489
37012611,15,525
37012611,16,547
37012611,17,516
37012611,18,354
37012611,19,220
37012611,20,153
37012611,21,100
37012611,22,83
37012611,23,44
37012612,0,19
37012612,1,12
37012612,2,13
37012612,3,8
37012612,4,17
37012612,5,27
37012612,6,102
37012612,7,475
37012612,8,480
37012612,9,466
37012612,10,396
37012612,11,308
37012612,12,225
37012612,13,283
37012612,14,276
37012612,15,271
37012612,16,328
37012612,17,348
37012612,18,200
37012612,19,126
37012612,20,66
37012612,21,56
37012612,22,43
37012612,23,22
37012613,0,33
37012613,1,20
37012613,2,18
37012613,3,7
37012613,4,16
37012613,5,34
37012613,6,134
37012613,7,455
37012613,8,396
37012613,9,388
37012613,10,337
37012613,11,269
37012613,12,264
37012613,13,282
37012613,14,320
37012613,15,338
37012613,16,306
37012613,17,284
37012613,18,215
37012613,19,129
37012613,20,87
37012613,21,53
37012613,22,45
37012613,23,26
37012614,0,20
37012614,1,8
37012614,2,1
37012614,3,4
37012614,4,21
37012614,5,77
37012614,6,91
37012614,7,85
37012614,8,70
37012614,9,66
37012614,10,78
37012614,11,64
37012614,12,88
37012614,13,104
37012614,14,99
37012614,15,125
37012614,16,107
37012614,17,102
37012614,18,72
37012614,19,73
37012614,20,41
37012614,21,58
37012614,22,39
37012614,23,34
37012621,0,10
37012621,1,12
37012621,2,10
37012621,3,4
37012621,4,15
37012621,5,32
37012621,6,100
37012621,7,164
37012621,8,214
37012621,9,296
37012621,10,315
37012621,11,229
37012621,12,222
37012621,13,199
37012621,14,220
37012621,15,220
37012621,16,246
37012621,17,266
37012621,18,146
37012621,19,127
37012621,20,51
37012621,21,46
37012621,22,36
37012621,23,15
37012622,0,3
37012622,1,2
37012622,2,9
37012622,3,11
37012622,4,6
37012622,5,19
37012622,6,30
37012622,7,72
37012622,8,138
37012622,9,143
37012622,10,136
37012622,11,87
37012622,12,71
37012622,13,77
37012622,14,89
37012622,15,100
37012622,16,73
37012622,17,79
37012622,18,64
37012622,19,39
37012622,20,25
37012622,21,20
37012622,22,16
37012622,23,5
37012623,0,23
37012623,1,14
37012623,2,14
37012623,3,16
37012623,4,20
37012623,5,50
37012623,6,212
37012623,7,531
37012623,8,484
37012623,9,460
37012623,10,355
37012623,11,302
37012623,12,208
37012623,13,241
37012623,14,236
37012623,15,257
37012623,16,313
37012623,17,281
37012623,18,161
37012623,19,127
37012623,20,87
37012623,21,51
37012623,22,30
37012623,23,21
37012624,0,29
37012624,1,21
37012624,2,28
37012624,3,39
37012624,4,27
37012624,5,87
37012624,6,332
37012624,7,514
37012624,8,588
37012624,9,477
37012624,10,451
37012624,11,388
37012624,12,307
37012624,13,307
37012624,14,281
37012624,15,327
37012624,16,384
37012624,17,428
37012624,18,261
37012624,19,173
37012624,20,138
37012624,21,88
37012624,22,69
37012624,23,56
37012625,0,71
37012625,1,44
37012625,2,43
37012625,3,56
37012625,4,41
37012625,5,55
37012625,6,132
37012625,7,354
37012625,8,484
37012625,9,503
37012625,10,441
37012625,11,435
37012625,12,421
37012625,13,419
37012625,14,453
37012625,15,614
37012625,16,767
37012625,17,833
37012625,18,448
37012625,19,307
37012625,20,208
37012625,21,184
37012625,22,120
37012625,23,66
37012626,0,53
37012626,1,47
37012626,2,29
37012626,3,27
37012626,4,29
37012626,5,70
37012626,6,224
37012626,7,504
37012626,8,676
37012626,9,748
37012626,10,697
37012626,11,696
37012626,12,496
37012626,13,495
37012626,14,578
37012626,15,686
37012626,16,766
37012626,17,837
37012626,18,581
37012626,19,370
37012626,20,307
37012626,21,196
37012626,22,125
37012626,23,65
37012627,0,19
37012627,1,16
37012627,2,12
37012627,3,10
37012627,4,18
37012627,5,35
37012627,6,55
37012627,7,128
37012627,8,180
37012627,9,207
37012627,10,186
37012627,11,153
37012627,12,120
37012627,13,110
37012627,14,157
37012627,15,159
37012627,16,177
37012627,17,159
37012627,18,82
37012627,19,86
37012627,20,57
37012627,21,52
37012627,22,21
37012627,23,19
37012631,0,30
37012631,1,20
37012631,2,36
37012631,3,48
37012631,4,44
37012631,5,65
37012631,6,78
37012631,7,136
37012631,8,189
37012631,9,206
37012631,10,204
37012631,11,188
37012631,12,164
37012631,13,151
37012631,14,174
37012631,15,201
37012631,16,208
37012631,17,238
37012631,18,190
37012631,19,147
37012631,20,109
37012631,21,91
37012631,22,74
37012631,23,57
37012632,0,65
37012632,1,37
37012632,2,26
37012632,3,43
37012632,4,31
37012632,5,53
37012632,6,125
37012632,7,311
37012632,8,370
37012632,9,588
37012632,10,455
37012632,11,446
37012632,12,372
37012632,13,377
37012632,14,433
37012632,15,415
37012632,16,470
37012632,17,397
37012632,18,330
37012632,19,220
37012632,20,157
37012632,21,138
37012632,22,97
37012632,23,60
37012811,0,12
37012811,1,9
37012811,2,11
37012811,3,2
37012811,4,7
37012811,5,16
37012811,6,57
37012811,7,136
37012811,8,145
37012811,9,177
37012811,10,137
37012811,11,133
37012811,12,98
37012811,13,117
37012811,14,123
37012811,15,102
37012811,16,107
37012811,17,101
37012811,18,95
37012811,19,47
37012811,20,31
37012811,21,26
37012811,22,22
37012811,23,9
37012812,0,16
37012812,1,11
37012812,2,9
37012812,3,14
37012812,4,11
37012812,5,42
37012812,6,76
37012812,7,118
37012812,8,179
37012812,9,210
37012812,10,210
37012812,11,159
37012812,12,150
37012812,13,119
37012812,14,183
37012812,15,190
37012812,16,160
37012812,17,155
37012812,18,117
37012812,19,61
37012812,20,66
37012812,21,46
37012812,22,23
37012812,23,35
37012813,0,31
37012813,1,20
37012813,2,21
37012813,3,12
37012813,4,17
37012813,5,27
37012813,6,151
37012813,7,367
37012813,8,420
37012813,9,471
37012813,10,436
37012813,11,444
37012813,12,395
37012813,13,430
37012813,14,485
37012813,15,530
37012813,16,543
37012813,17,524
37012813,18,351
37012813,19,246
37012813,20,146
37012813,21,155
37012813,22,127
37012813,23,69
37012814,0,214
37012814,1,161
37012814,2,155
37012814,3,141
37012814,4,154
37012814,5,208
37012814,6,573
37012814,7,837
37012814,8,665
37012814,9,637
37012814,10,707
37012814,11,699
37012814,12,711
37012814,13,685
37012814,14,627
37012814,15,705
37012814,16,762
37012814,17,708
37012814,18,657
37012814,19,580
37012814,20,506
37012814,21,521
37012814,22,489
37012814,23,371
37012815,0,59
37012815,1,47
37012815,2,55
37012815,3,62
37012815,4,89
37012815,5,108
37012815,6,280
37012815,7,503
37012815,8,558
37012815,9,688
37012815,10,742
37012815,11,630
37012815,12,550
37012815,13,515
37012815,14,605
37012815,15,660
37012815,16,677
37012815,17,725
37012815,18,535
37012815,19,357
37012815,20,250
37012815,21,203
37012815,22,143
37012815,23,108
37012816,0,43
37012816,1,32
37012816,2,41
37012816,3,38
37012816,4,53
37012816,5,86
37012816,6,319
37012816,7,445
37012816,8,488
37012816,9,547
37012816,10,625
37012816,11,598
37012816,12,581
37012816,13,597
37012816,14,554
37012816,15,591
37012816,16,611
37012816,17,589
37012816,18,475
37012816,19,314
37012816,20,303
37012816,21,236
37012816,22,190
37012816,23,150
